Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
37,29/10/2010," $514,485.90 ",0,76.2,2.716,210.6737,8.476
37,05/11/2010," $539,683.42 ",0,62.7,2.689,210.7202,8.476
37,12/11/2010," $517,546.69 ",0,62.0,2.728,210.7668,8.476
37,19/11/2010," $518,124.16 ",0,56.7,2.771,210.6543,8.476
37,26/11/2010," $518,220.72 ",1,67.7,2.735,210.5153,8.476
37,03/12/2010," $508,213.14 ",0,54.4,2.708,210.3763,8.476
37,10/12/2010," $511,207.52 ",0,51.8,2.843,210.2372,8.476
37,17/12/2010," $534,285.21 ",0,56.7,2.869,210.1787,8.476
37,24/12/2010," $576,809.92 ",0,59.1,2.886,210.1806,8.476
37,31/12/2010," $460,331.70 ",1,52.9,2.943,210.1824,8.476
37,07/01/2011," $542,464.02 ",0,54.1,2.976,210.1842,8.395
37,14/01/2011," $525,616.90 ",0,42.9,2.983,210.2380,8.395
37,21/01/2011," $526,486.82 ",0,51.2,3.016,210.6031,8.395
37,28/01/2011," $513,672.36 ",0,48.7,3.010,210.9682,8.395
37,04/02/2011," $583,835.18 ",0,46.7,2.989,211.3334,8.395
37,11/02/2011," $522,514.32 ",1,41.2,3.022,211.6985,8.395
37,18/02/2011," $536,840.69 ",0,57.5,3.045,212.0064,8.395
37,25/02/2011," $514,758.19 ",0,67.7,3.065,212.2913,8.395
37,04/03/2011," $527,572.25 ",0,64.6,3.288,212.5762,8.395
37,11/03/2011," $505,610.40 ",0,59.2,3.459,212.8611,8.395
37,18/03/2011," $478,503.06 ",0,64.9,3.488,213.1097,8.395
37,25/03/2011," $522,105.93 ",0,71.1,3.473,213.3437,8.395
37,01/04/2011," $534,578.78 ",0,67.3,3.524,213.5777,8.300
37,08/04/2011," $543,703.16 ",0,69.4,3.622,213.8117,8.300
37,15/04/2011," $543,775.87 ",0,73.3,3.743,214.0262,8.300
37,22/04/2011," $526,434.37 ",0,74.6,3.807,214.1922,8.300
37,29/04/2011," $502,918.18 ",0,76.1,3.810,214.3581,8.300
37,06/05/2011," $547,513.30 ",0,69.6,3.906,214.5240,8.300
37,13/05/2011," $511,871.63 ",0,76.7,3.899,214.6900,8.300
37,20/05/2011," $533,564.42 ",0,73.0,3.907,214.4654,8.300
37,27/05/2011," $507,086.75 ",0,81.3,3.786,214.2408,8.300
37,03/06/2011," $500,381.23 ",0,83.0,3.699,214.0163,8.300
37,10/06/2011," $509,647.25 ",0,82.4,3.648,213.7917,8.300
37,17/06/2011," $525,132.36 ",0,84.4,3.637,213.7481,8.300
37,24/06/2011," $509,276.22 ",0,84.0,3.594,213.8403,8.300
37,01/07/2011," $517,021.30 ",0,85.3,3.524,213.9324,8.177
37,08/07/2011," $489,059.93 ",0,84.7,3.480,214.0246,8.177
37,15/07/2011," $498,749.62 ",0,85.6,3.575,214.1084,8.177
37,22/07/2011," $505,543.53 ",0,83.3,3.651,214.1713,8.177
37,29/07/2011," $504,974.95 ",0,85.0,3.682,214.2343,8.177
37,05/08/2011," $510,787.46 ",0,86.7,3.684,214.2973,8.177
37,12/08/2011," $502,504.39 ",0,87.6,3.638,214.3603,8.177
37,19/08/2011," $506,897.98 ",0,87.2,3.554,214.4240,8.177
37,26/08/2011," $527,947.21 ",0,86.0,3.523,214.4878,8.177
37,02/09/2011," $530,367.83 ",0,87.5,3.533,214.5517,8.177
37,09/09/2011," $506,273.74 ",1,77.9,3.546,214.6155,8.177
37,16/09/2011," $513,341.94 ",0,82.1,3.526,214.7934,8.177
37,23/09/2011," $516,556.94 ",0,78.4,3.467,215.1233,8.177
37,30/09/2011," $516,402.10 ",0,81.5,3.355,215.4532,8.177
37,07/10/2011," $522,816.85 ",0,71.2,3.285,215.7831,7.716
37,14/10/2011," $513,636.01 ",0,74.2,3.274,216.0885,7.716
37,21/10/2011," $522,784.33 ",0,67.9,3.353,216.2468,7.716
37,28/10/2011," $517,355.44 ",0,71.3,3.372,216.4051,7.716
37,04/11/2011," $555,925.60 ",0,59.0,3.332,216.5634,7.716
37,11/11/2011," $501,268.78 ",0,63.5,3.297,216.7217,7.716
37,18/11/2011," $527,495.09 ",0,66.3,3.308,216.9396,7.716
37,25/11/2011," $522,554.04 ",1,66.4,3.236,217.1813,7.716
37,02/12/2011," $527,117.81 ",0,53.6,3.172,217.4229,7.716
37,09/12/2011," $537,224.52 ",0,50.6,3.158,217.6646,7.716
37,16/12/2011," $533,905.67 ",0,58.3,3.159,217.8781,7.716
37,23/12/2011," $605,791.46 ",0,55.4,3.112,218.0542,7.716
37,30/12/2011," $451,327.61 ",1,48.3,3.129,218.2302,7.716
37,06/01/2012," $558,343.57 ",0,57.2,3.157,218.4063,7.244
37,13/01/2012," $546,221.40 ",0,56.3,3.261,218.5823,7.244
37,20/01/2012," $543,894.07 ",0,58.9,3.268,218.6755,7.244
37,27/01/2012," $514,116.58 ",0,62.7,3.290,218.7687,7.244
37,03/02/2012," $555,424.24 ",0,61.3,3.360,218.8619,7.244
37,10/02/2012," $527,041.46 ",1,54.5,3.409,218.9551,7.244
37,17/02/2012," $541,071.29 ",0,54.4,3.510,219.1148,7.244
37,24/02/2012," $518,696.89 ",0,62.2,3.555,219.3245,7.244
37,02/03/2012," $525,559.17 ",0,64.5,3.630,219.5341,7.244
37,09/03/2012," $535,937.25 ",0,63.2,3.669,219.7437,7.244
37,16/03/2012," $484,588.34 ",0,67.5,3.734,219.8956,7.244
37,23/03/2012," $520,887.23 ",0,69.2,3.787,219.9706,7.244
37,30/03/2012," $533,734.94 ",0,70.5,3.845,220.0455,7.244
37,06/04/2012," $564,848.78 ",0,74.0,3.891,220.1204,6.989
37,13/04/2012," $506,973.17 ",0,72.5,3.891,220.1953,6.989
37,20/04/2012," $523,483.19 ",0,70.9,3.877,220.2484,6.989
37,27/04/2012," $528,807.45 ",0,70.1,3.814,220.3014,6.989
37,04/05/2012," $535,311.64 ",0,77.2,3.749,220.3545,6.989
37,11/05/2012," $527,983.04 ",0,76.6,3.688,220.4076,6.989
37,18/05/2012," $534,847.96 ",0,73.7,3.630,220.4252,6.989
37,25/05/2012," $540,625.79 ",0,78.9,3.561,220.4287,6.989
37,01/06/2012," $531,811.85 ",0,80.7,3.501,220.4322,6.989
37,08/06/2012," $528,940.78 ",0,81.5,3.452,220.4357,6.989
37,15/06/2012," $508,573.16 ",0,82.2,3.393,220.4494,6.989
37,22/06/2012," $484,032.75 ",0,80.4,3.346,220.4886,6.989
37,29/06/2012," $508,309.81 ",0,86.7,3.286,220.5279,6.989
37,06/07/2012," $519,498.32 ",0,81.5,3.227,220.5671,6.623
37,13/07/2012," $506,005.47 ",0,78.2,3.256,220.6063,6.623
37,20/07/2012," $503,744.56 ",0,81.8,3.311,220.6149,6.623
37,27/07/2012," $514,489.17 ",0,84.0,3.407,220.6234,6.623
37,03/08/2012," $521,959.28 ",0,85.6,3.417,220.6319,6.623
37,10/08/2012," $500,964.59 ",0,84.4,3.494,220.6405,6.623
37,17/08/2012," $509,633.71 ",0,85.9,3.571,220.7200,6.623
37,24/08/2012," $522,665.04 ",0,81.3,3.620,220.8527,6.623
37,31/08/2012," $538,344.10 ",0,84.8,3.638,220.9854,6.623
37,07/09/2012," $526,838.14 ",1,84.2,3.730,221.1181,6.623
37,14/09/2012," $514,651.74 ",0,78.2,3.717,221.2601,6.623
37,21/09/2012," $521,320.98 ",0,76.0,3.721,221.4579,6.623
37,28/09/2012," $527,953.14 ",0,79.5,3.666,221.6556,6.623
37,05/10/2012," $546,122.37 ",0,73.6,3.617,221.8533,6.228
37,12/10/2012," $521,810.75 ",0,71.3,3.601,222.0511,6.228
37,19/10/2012," $551,969.10 ",0,74.1,3.594,222.0952,6.228
37,26/10/2012," $534,738.43 ",0,74.4,3.506,222.1137,6.228
38,05/02/2010," $358,496.14 ",0,49.5,2.962,126.4421,13.975
38,12/02/2010," $342,214.90 ",1,47.9,2.946,126.4963,13.975
38,19/02/2010," $327,237.92 ",0,54.8,2.915,126.5263,13.975
38,26/02/2010," $334,222.73 ",0,50.2,2.825,126.5523,13.975
38,05/03/2010," $372,239.89 ",0,53.8,2.987,126.5783,13.975
38,12/03/2010," $342,023.92 ",0,50.1,2.925,126.6043,13.975
38,19/03/2010," $333,025.47 ",0,59.6,3.054,126.6066,13.975
38,26/03/2010," $335,858.11 ",0,60.1,3.083,126.6051,13.975
38,02/04/2010," $368,929.55 ",0,59.8,3.086,126.6035,14.099
38,09/04/2010," $341,630.46 ",0,59.3,3.090,126.6019,14.099
38,16/04/2010," $337,723.49 ",0,65.0,3.109,126.5621,14.099
38,23/04/2010," $335,121.82 ",0,64.6,3.050,126.4713,14.099
38,30/04/2010," $337,979.65 ",0,67.4,3.105,126.3806,14.099
38,07/05/2010," $383,657.44 ",0,70.2,3.127,126.2898,14.099
38,14/05/2010," $346,174.30 ",0,68.4,3.145,126.2085,14.099
38,21/05/2010," $340,497.08 ",0,76.2,3.120,126.1844,14.099
38,28/05/2010," $326,469.43 ",0,67.8,3.058,126.1602,14.099
38,04/06/2010," $376,184.88 ",0,81.4,2.941,126.1361,14.099
38,11/06/2010," $354,828.65 ",0,90.8,2.949,126.1119,14.099
38,18/06/2010," $335,691.85 ",0,81.1,3.043,126.1140,14.099
38,25/06/2010," $322,046.76 ",0,87.3,3.084,126.1266,14.099
38,02/07/2010," $361,181.48 ",0,92.0,3.105,126.1392,14.180
38,09/07/2010," $343,850.34 ",0,90.4,3.100,126.1518,14.180
38,16/07/2010," $338,277.71 ",0,97.2,3.094,126.1498,14.180
38,23/07/2010," $328,336.85 ",0,99.2,3.112,126.1284,14.180
38,30/07/2010," $336,378.38 ",0,96.3,3.017,126.1069,14.180
38,06/08/2010," $378,574.44 ",0,93.0,3.123,126.0855,14.180
38,13/08/2010," $341,400.72 ",0,87.0,3.159,126.0640,14.180
38,20/08/2010," $329,139.73 ",0,92.8,3.041,126.0766,14.180
38,27/08/2010," $322,868.56 ",0,93.2,3.129,126.0893,14.180
38,03/09/2010," $377,096.55 ",0,83.1,3.087,126.1019,14.180
38,10/09/2010," $336,227.69 ",1,83.6,3.044,126.1146,14.180
38,17/09/2010," $336,253.19 ",0,82.5,3.028,126.1455,14.180
38,24/09/2010," $330,604.90 ",0,81.8,2.939,126.1900,14.180
38,01/10/2010," $360,256.58 ",0,85.2,3.001,126.2346,14.313
38,08/10/2010," $351,271.36 ",0,71.8,3.013,126.2792,14.313
38,15/10/2010," $337,743.26 ",0,75.0,2.976,126.3267,14.313
38,22/10/2010," $339,042.18 ",0,68.9,3.014,126.3815,14.313
38,29/10/2010," $341,219.63 ",0,61.1,3.016,126.4364,14.313
38,05/11/2010," $380,870.09 ",0,65.5,3.129,126.4913,14.313
38,12/11/2010," $340,147.20 ",0,57.8,3.130,126.5462,14.313
38,19/11/2010," $348,593.99 ",0,58.2,3.161,126.6072,14.313
38,26/11/2010," $360,857.98 ",1,47.7,3.162,126.6693,14.313
38,03/12/2010," $351,925.36 ",0,43.3,3.041,126.7313,14.313
38,10/12/2010," $355,965.23 ",0,50.0,3.203,126.7934,14.313
38,17/12/2010," $334,441.15 ",0,52.8,3.236,126.8795,14.313
38,24/12/2010," $369,106.72 ",0,52.0,3.236,126.9836,14.313
38,31/12/2010," $303,908.81 ",1,45.6,3.148,127.0877,14.313
38,07/01/2011," $386,344.54 ",0,37.6,3.287,127.1918,14.021
38,14/01/2011," $356,138.79 ",0,43.2,3.312,127.3009,14.021
38,21/01/2011," $341,098.08 ",0,53.5,3.223,127.4405,14.021
38,28/01/2011," $357,557.16 ",0,50.7,3.342,127.5800,14.021
38,04/02/2011," $402,341.76 ",0,45.1,3.348,127.7196,14.021
38,11/02/2011," $377,672.46 ",1,51.3,3.381,127.8591,14.021
38,18/02/2011," $364,606.70 ",0,53.4,3.430,127.9953,14.021
38,25/02/2011," $354,232.34 ",0,48.5,3.530,128.1300,14.021
38,04/03/2011," $405,429.43 ",0,51.7,3.674,128.2648,14.021
38,11/03/2011," $357,897.18 ",0,57.8,3.818,128.3995,14.021
38,18/03/2011," $349,459.95 ",0,64.2,3.692,128.5122,14.021
38,25/03/2011," $351,541.62 ",0,54.4,3.909,128.6161,14.021
38,01/04/2011," $382,098.13 ",0,63.6,3.772,128.7199,13.736
38,08/04/2011," $392,152.30 ",0,64.5,4.003,128.8238,13.736
38,15/04/2011," $362,758.94 ",0,57.6,3.868,128.9107,13.736
38,22/04/2011," $362,952.34 ",0,72.1,4.134,128.9553,13.736
38,29/04/2011," $344,225.99 ",0,68.3,4.151,128.9999,13.736
38,06/05/2011," $422,186.65 ",0,68.4,4.193,129.0444,13.736
38,13/05/2011," $366,977.79 ",0,70.9,4.202,129.0890,13.736
38,20/05/2011," $365,730.76 ",0,66.6,4.169,129.0757,13.736
38,27/05/2011," $356,886.10 ",0,76.7,4.087,129.0624,13.736
38,03/06/2011," $396,826.06 ",0,71.8,4.031,129.0490,13.736
38,10/06/2011," $381,763.02 ",0,78.7,3.981,129.0357,13.736
38,17/06/2011," $356,797.00 ",0,86.8,3.935,129.0432,13.736
38,24/06/2011," $354,078.95 ",0,89.0,3.898,129.0663,13.736
38,01/07/2011," $387,334.04 ",0,89.9,3.842,129.0894,13.503
38,08/07/2011," $399,699.17 ",0,89.9,3.705,129.1125,13.503
38,15/07/2011," $367,181.71 ",0,88.1,3.692,129.1338,13.503
38,22/07/2011," $365,562.67 ",0,91.2,3.794,129.1508,13.503
38,29/07/2011," $355,131.33 ",0,93.3,3.805,129.1677,13.503
38,05/08/2011," $437,631.44 ",0,90.6,3.803,129.1846,13.503
38,12/08/2011," $387,844.05 ",0,91.0,3.701,129.2016,13.503
38,19/08/2011," $362,224.70 ",0,91.7,3.743,129.2406,13.503
38,26/08/2011," $365,672.55 ",0,94.6,3.740,129.2833,13.503
38,02/09/2011," $416,953.51 ",0,93.7,3.798,129.3259,13.503
38,09/09/2011," $397,771.68 ",1,88.0,3.913,129.3686,13.503
38,16/09/2011," $408,188.88 ",0,76.4,3.918,129.4306,13.503
38,23/09/2011," $394,665.28 ",0,83.0,3.789,129.5183,13.503
38,30/09/2011," $366,819.84 ",0,83.3,3.877,129.6061,13.503
38,07/10/2011," $449,516.29 ",0,70.4,3.827,129.6938,12.890
38,14/10/2011," $400,430.78 ",0,67.3,3.805,129.7706,12.890
38,21/10/2011," $402,709.17 ",0,73.1,3.842,129.7822,12.890
38,28/10/2011," $378,539.17 ",0,67.4,3.727,129.7937,12.890
38,04/11/2011," $436,970.10 ",0,59.8,3.828,129.8052,12.890
38,11/11/2011," $411,116.95 ",0,48.8,3.824,129.8167,12.890
38,18/11/2011," $392,003.13 ",0,54.2,3.813,129.8268,12.890
38,25/11/2011," $393,715.71 ",1,53.3,3.622,129.8364,12.890
38,02/12/2011," $411,252.02 ",0,52.5,3.701,129.8460,12.890
38,09/12/2011," $435,401.64 ",0,42.2,3.644,129.8555,12.890
38,16/12/2011," $404,283.84 ",0,43.3,3.600,129.8981,12.890
38,23/12/2011," $419,717.41 ",0,45.4,3.541,129.9845,12.890
38,30/12/2011," $342,667.35 ",1,44.6,3.428,130.0710,12.890
38,06/01/2012," $478,483.20 ",0,50.4,3.599,130.1575,12.187
38,13/01/2012," $423,260.82 ",0,48.1,3.657,130.2440,12.187
38,20/01/2012," $405,215.91 ",0,46.2,3.660,130.2792,12.187
38,27/01/2012," $412,882.31 ",0,50.4,3.675,130.3145,12.187
38,03/02/2012," $457,711.68 ",0,50.6,3.702,130.3497,12.187
38,10/02/2012," $469,787.38 ",1,52.3,3.722,130.3849,12.187
38,17/02/2012," $415,513.97 ",0,51.8,3.781,130.4546,12.187
38,24/02/2012," $409,411.61 ",0,53.1,3.950,130.5502,12.187
38,02/03/2012," $471,115.38 ",0,52.3,4.178,130.6458,12.187
38,09/03/2012," $452,792.53 ",0,54.5,4.250,130.7414,12.187
38,16/03/2012," $428,465.11 ",0,64.4,4.273,130.8262,12.187
38,23/03/2012," $412,456.48 ",0,56.3,4.038,130.8966,12.187
38,30/03/2012," $408,679.36 ",0,64.4,4.294,130.9671,12.187
38,06/04/2012," $499,267.66 ",0,64.1,4.121,131.0375,11.627
38,13/04/2012," $435,790.74 ",0,64.3,4.254,131.1080,11.627
38,20/04/2012," $401,615.80 ",0,66.7,4.222,131.1173,11.627
38,27/04/2012," $419,964.77 ",0,78.0,4.193,131.1267,11.627
38,04/05/2012," $491,755.69 ",0,76.0,4.171,131.1360,11.627
38,11/05/2012," $429,914.60 ",0,77.3,4.186,131.1453,11.627
38,18/05/2012," $412,314.71 ",0,84.5,4.110,131.0983,11.627
38,25/05/2012," $422,810.12 ",0,83.8,4.293,131.0288,11.627
38,01/06/2012," $435,579.70 ",0,78.1,4.277,130.9592,11.627
38,08/06/2012," $448,110.25 ",0,84.8,4.103,130.8897,11.627
38,15/06/2012," $430,222.07 ",0,85.9,4.144,130.8295,11.627
38,22/06/2012," $405,938.35 ",0,91.6,4.014,130.7929,11.627
38,29/06/2012," $404,634.36 ",0,90.5,3.875,130.7563,11.627
38,06/07/2012," $471,086.22 ",0,89.1,3.765,130.7196,10.926
38,13/07/2012," $416,036.75 ",0,95.6,3.723,130.6830,10.926
38,20/07/2012," $441,683.74 ",0,85.5,3.726,130.7013,10.926
38,27/07/2012," $407,186.47 ",0,93.5,3.769,130.7196,10.926
38,03/08/2012," $469,311.17 ",0,88.2,3.760,130.7379,10.926
38,10/08/2012," $436,690.13 ",0,95.9,3.811,130.7562,10.926
38,17/08/2012," $411,866.46 ",0,94.9,4.002,130.7910,10.926
38,24/08/2012," $397,428.22 ",0,85.3,4.055,130.8382,10.926
38,31/08/2012," $424,904.95 ",0,89.8,4.093,130.8854,10.926
38,07/09/2012," $490,274.82 ",1,88.5,4.124,130.9325,10.926
38,14/09/2012," $430,944.39 ",0,83.6,4.133,130.9777,10.926
38,21/09/2012," $409,600.98 ",0,83.0,4.125,131.0103,10.926
38,28/09/2012," $398,468.08 ",0,81.2,3.966,131.0430,10.926
38,05/10/2012," $458,479.01 ",0,81.6,3.966,131.0757,10.199
38,12/10/2012," $437,320.66 ",0,71.7,4.468,131.1083,10.199
38,19/10/2012," $428,806.46 ",0,68.7,4.449,131.1500,10.199
38,26/10/2012," $417,290.38 ",0,66.0,4.301,131.1931,10.199
39,05/02/2010," $1,230,596.80 ",0,44.3,2.572,209.8530,8.554
39,12/02/2010," $1,266,229.07 ",1,44.6,2.548,209.9970,8.554
39,19/02/2010," $1,230,591.97 ",0,44.0,2.514,210.0451,8.554
39,26/02/2010," $1,168,582.02 ",0,49.8,2.561,210.0772,8.554
39,05/03/2010," $1,266,254.21 ",0,50.9,2.625,210.1093,8.554
39,12/03/2010," $1,244,391.83 ",0,61.9,2.667,210.1414,8.554
39,19/03/2010," $1,301,590.13 ",0,58.6,2.720,209.9803,8.554
39,26/03/2010," $1,235,094.66 ",0,54.8,2.732,209.7871,8.554
39,02/04/2010," $1,463,942.62 ",0,63.3,2.719,209.5939,8.464
39,09/04/2010," $1,327,035.27 ",0,68.2,2.770,209.4006,8.464
39,16/04/2010," $1,242,874.98 ",0,66.3,2.808,209.2691,8.464
39,23/04/2010," $1,280,231.85 ",0,67.6,2.795,209.2200,8.464
39,30/04/2010," $1,263,836.59 ",0,70.0,2.780,209.1708,8.464
39,07/05/2010," $1,355,704.21 ",0,74.9,2.835,209.1216,8.464
39,14/05/2010," $1,226,997.70 ",0,77.5,2.854,209.1185,8.464
39,21/05/2010," $1,350,673.98 ",0,76.7,2.826,209.3923,8.464
39,28/05/2010," $1,365,541.59 ",0,80.2,2.759,209.6661,8.464
39,04/06/2010," $1,512,207.95 ",0,79.8,2.705,209.9398,8.464
39,11/06/2010," $1,371,405.33 ",0,81.8,2.668,210.2136,8.464
39,18/06/2010," $1,368,312.45 ",0,84.0,2.637,210.2108,8.464
39,25/06/2010," $1,280,414.80 ",0,83.2,2.653,210.0975,8.464
39,02/07/2010," $1,352,547.70 ",0,81.4,2.669,209.9842,8.360
39,09/07/2010," $1,330,473.47 ",0,81.1,2.642,209.8709,8.360
39,16/07/2010," $1,339,811.68 ",0,83.9,2.623,209.8631,8.360
39,23/07/2010," $1,314,651.83 ",0,82.2,2.608,209.9959,8.360
39,30/07/2010," $1,308,222.24 ",0,81.0,2.640,210.1287,8.360
39,06/08/2010," $1,409,989.67 ",0,84.9,2.627,210.2615,8.360
39,13/08/2010," $1,371,465.66 ",0,85.7,2.692,210.3943,8.360
39,20/08/2010," $1,471,816.52 ",0,85.7,2.664,210.3618,8.360
39,27/08/2010," $1,417,515.93 ",0,84.3,2.619,210.3292,8.360
39,03/09/2010," $1,345,167.61 ",0,82.1,2.577,210.2967,8.360
39,10/09/2010," $1,279,666.47 ",1,79.9,2.565,210.2641,8.360
39,17/09/2010," $1,252,915.43 ",0,81.8,2.582,210.2925,8.360
39,24/09/2010," $1,199,449.54 ",0,78.5,2.624,210.3664,8.360
39,01/10/2010," $1,219,583.91 ",0,72.7,2.603,210.4404,8.476
39,08/10/2010," $1,286,598.59 ",0,64.8,2.633,210.5144,8.476
39,15/10/2010," $1,238,742.00 ",0,70.0,2.720,210.5806,8.476
39,22/10/2010," $1,261,109.01 ",0,71.7,2.725,210.6271,8.476
39,29/10/2010," $1,294,769.08 ",0,75.1,2.716,210.6737,8.476
39,05/11/2010," $1,293,707.19 ",0,61.6,2.689,210.7202,8.476
39,12/11/2010," $1,291,398.71 ",0,62.2,2.728,210.7668,8.476
39,19/11/2010," $1,370,659.54 ",0,55.5,2.771,210.6543,8.476
39,26/11/2010," $2,149,355.20 ",1,67.8,2.735,210.5153,8.476
39,03/12/2010," $1,431,910.98 ",0,53.6,2.708,210.3763,8.476
39,10/12/2010," $1,630,564.48 ",0,50.8,2.843,210.2372,8.476
39,17/12/2010," $1,842,172.46 ",0,55.3,2.869,210.1787,8.476
39,24/12/2010," $2,495,489.25 ",0,58.9,2.886,210.1806,8.476
39,31/12/2010," $1,230,012.16 ",1,52.5,2.943,210.1824,8.476
39,07/01/2011," $1,224,475.12 ",0,52.7,2.976,210.1842,8.395
39,14/01/2011," $1,193,199.39 ",0,41.7,2.983,210.2380,8.395
39,21/01/2011," $1,243,370.74 ",0,50.3,3.016,210.6031,8.395
39,28/01/2011," $1,158,698.44 ",0,47.9,3.010,210.9682,8.395
39,04/02/2011," $1,343,773.94 ",0,46.0,2.989,211.3334,8.395
39,11/02/2011," $1,227,893.89 ",1,40.3,3.022,211.6985,8.395
39,18/02/2011," $1,335,233.74 ",0,58.2,3.045,212.0064,8.395
39,25/02/2011," $1,240,921.19 ",0,67.8,3.065,212.2913,8.395
39,04/03/2011," $1,316,385.43 ",0,63.6,3.288,212.5762,8.395
39,11/03/2011," $1,283,716.81 ",0,58.4,3.459,212.8611,8.395
39,18/03/2011," $1,348,410.05 ",0,65.3,3.488,213.1097,8.395
39,25/03/2011," $1,284,334.79 ",0,71.2,3.473,213.3437,8.395
39,01/04/2011," $1,316,849.36 ",0,66.6,3.524,213.5777,8.300
39,08/04/2011," $1,350,646.16 ",0,69.5,3.622,213.8117,8.300
39,15/04/2011," $1,348,031.55 ",0,73.2,3.743,214.0262,8.300
39,22/04/2011," $1,563,140.85 ",0,75.0,3.807,214.1922,8.300
39,29/04/2011," $1,379,651.87 ",0,76.5,3.810,214.3581,8.300
39,06/05/2011," $1,370,920.87 ",0,68.8,3.906,214.5240,8.300
39,13/05/2011," $1,325,022.77 ",0,77.4,3.899,214.6900,8.300
39,20/05/2011," $1,373,907.21 ",0,73.3,3.907,214.4654,8.300
39,27/05/2011," $1,406,124.14 ",0,82.1,3.786,214.2408,8.300
39,03/06/2011," $1,541,745.59 ",0,83.6,3.699,214.0163,8.300
39,10/06/2011," $1,442,092.08 ",0,82.8,3.648,213.7917,8.300
39,17/06/2011," $1,451,392.67 ",0,85.2,3.637,213.7481,8.300
39,24/06/2011," $1,363,167.95 ",0,84.1,3.594,213.8403,8.300
39,01/07/2011," $1,429,829.36 ",0,84.9,3.524,213.9324,8.177
39,08/07/2011," $1,414,564.53 ",0,84.3,3.480,214.0246,8.177
39,15/07/2011," $1,380,257.12 ",0,86.0,3.575,214.1084,8.177
39,22/07/2011," $1,416,005.59 ",0,84.6,3.651,214.1713,8.177
39,29/07/2011," $1,426,418.53 ",0,86.2,3.682,214.2343,8.177
39,05/08/2011," $1,518,790.89 ",0,87.7,3.684,214.2973,8.177
39,12/08/2011," $1,514,055.97 ",0,88.3,3.638,214.3603,8.177
39,19/08/2011," $1,629,066.90 ",0,87.9,3.554,214.4240,8.177
39,26/08/2011," $1,573,898.63 ",0,86.5,3.523,214.4878,8.177
39,02/09/2011," $1,465,089.85 ",0,88.7,3.533,214.5517,8.177
39,09/09/2011," $1,429,345.86 ",1,79.2,3.546,214.6155,8.177
39,16/09/2011," $1,372,500.63 ",0,83.1,3.526,214.7934,8.177
39,23/09/2011," $1,338,657.95 ",0,78.8,3.467,215.1233,8.177
39,30/09/2011," $1,311,775.83 ",0,81.5,3.355,215.4532,8.177
39,07/10/2011," $1,443,884.39 ",0,71.7,3.285,215.7831,7.716
39,14/10/2011," $1,384,721.84 ",0,73.8,3.274,216.0885,7.716
39,21/10/2011," $1,465,283.29 ",0,67.7,3.353,216.2468,7.716
39,28/10/2011," $1,472,663.10 ",0,71.1,3.372,216.4051,7.716
39,04/11/2011," $1,553,629.59 ",0,58.0,3.332,216.5634,7.716
39,11/11/2011," $1,456,957.38 ",0,63.1,3.297,216.7217,7.716
39,18/11/2011," $1,510,397.27 ",0,66.1,3.308,216.9396,7.716
39,25/11/2011," $2,338,832.40 ",1,66.4,3.236,217.1813,7.716
39,02/12/2011," $1,632,894.58 ",0,53.1,3.172,217.4229,7.716
39,09/12/2011," $1,781,528.77 ",0,49.4,3.158,217.6646,7.716
39,16/12/2011," $1,991,824.05 ",0,58.6,3.159,217.8781,7.716
39,23/12/2011," $2,554,482.84 ",0,54.6,3.112,218.0542,7.716
39,30/12/2011," $1,537,139.56 ",1,47.6,3.129,218.2302,7.716
39,06/01/2012," $1,478,537.93 ",0,55.8,3.157,218.4063,7.244
39,13/01/2012," $1,369,125.37 ",0,54.7,3.261,218.5823,7.244
39,20/01/2012," $1,394,841.03 ",0,58.0,3.268,218.6755,7.244
39,27/01/2012," $1,320,301.61 ",0,60.7,3.290,218.7687,7.244
39,03/02/2012," $1,396,150.15 ",0,60.7,3.360,218.8619,7.244
39,10/02/2012," $1,442,988.44 ",1,52.9,3.409,218.9551,7.244
39,17/02/2012," $1,511,041.69 ",0,52.8,3.510,219.1148,7.244
39,24/02/2012," $1,412,065.04 ",0,61.1,3.555,219.3245,7.244
39,02/03/2012," $1,453,047.02 ",0,64.1,3.630,219.5341,7.244
39,09/03/2012," $1,470,764.35 ",0,61.6,3.669,219.7437,7.244
39,16/03/2012," $1,522,421.07 ",0,65.8,3.734,219.8956,7.244
39,23/03/2012," $1,469,593.37 ",0,67.9,3.787,219.9706,7.244
39,30/03/2012," $1,499,727.02 ",0,69.1,3.845,220.0455,7.244
39,06/04/2012," $1,764,847.94 ",0,73.5,3.891,220.1204,6.989
39,13/04/2012," $1,580,732.73 ",0,71.6,3.891,220.1953,6.989
39,20/04/2012," $1,433,391.04 ",0,70.0,3.877,220.2484,6.989
39,27/04/2012," $1,456,997.20 ",0,69.1,3.814,220.3014,6.989
39,04/05/2012," $1,512,227.34 ",0,77.2,3.749,220.3545,6.989
39,11/05/2012," $1,470,792.41 ",0,75.5,3.688,220.4076,6.989
39,18/05/2012," $1,522,978.54 ",0,72.4,3.630,220.4252,6.989
39,25/05/2012," $1,596,036.66 ",0,78.3,3.561,220.4287,6.989
39,01/06/2012," $1,640,476.77 ",0,80.3,3.501,220.4322,6.989
